date	hour	drivers_onduty	t_onduty	t_occupied	n_pass	n_trip	n_mile	earnings	precip
2011-04-16	13	27773	20715.957	5356.212	48436	27716	67240.518	294705.14	0
2011-04-16	14	28991	21833.934	5770.913	50773	28770	70623.793	310679.25	0.02
2011-04-16	15	26553	20170.338	5346.957	44608	25152	66480.264	285236.06	0
2011-04-16	16	23611	17429.858	4660.389	39721	22116	56301.481	246676.83	0.09
2011-04-16	17	24122	18537.116	4917.578	43036	23758	60102.117	259231.07	0.03
2011-04-16	18	30085	23345.57	6149.263	53767	29697	72792.715	320576.29	0.06
2011-04-16	19	31878	24532.627	6857.883	56814	30803	75664.235	344681.24	0.17
2011-04-16	20	31350	23793.675	6221.64	55806	30234	75684.251	343813.6	0.13
2011-04-16	21	31386	23641.196	6131.853	57522	30632	77462.821	347857.98	0.3
2011-04-16	22	31465	23906.122	6400.533	57868	30789	80257.484	355009.14	0.53
2011-04-16	23	29392	22634.735	6546.84	52144	27668	90312.113	374909.62	0.11
2011-04-17	0	22934	17478.389	4796.364	50254	27371	73425.566	297822.73	0.01
2011-04-17	1	25194	18520.724	4831.574	43740	23930	77729.919	304566.95	0.29
2011-04-17	2	21442	15475.415	3923.783	36380	19885	67238.299	258183.72	0.03
2011-04-17	3	16237	11563.751	2899.088	26223	14455	52711.632	195774.78	0.01
2011-04-17	4	10698	7268.129	1930.637	16440	9216	38251.053	136293.39	0
2011-04-17	5	5163	3477.755	901.587	7239	4312	21001.638	70665.05	0
2011-04-17	6	4607	3161.115	781.266	6281	4080	19505.288	64639.63	0
2011-04-17	7	6116	4261.148	955.851	9007	5820	22822.02	77995.3	0
2011-04-17	8	8486	5862.067	1304.902	13305	8157	28527.285	100672.5	0
2011-04-17	9	12684	8929.851	1907.359	20959	12599	36790.576	136108.77	0
2011-04-17	10	17761	12776.189	2857.609	30572	17922	49729.357	190541.22	0
2011-04-17	11	20530	14885.22	3525.356	35163	20315	57055.836	224050.85	0
2011-04-17	12	22611	16710.395	4118.484	38740	22252	61420.651	249515.23	0
2011-04-17	13	23465	17604.604	4606.727	40278	22805	65796.057	269403.65	0
2011-04-17	14	23706	18019.526	5038.012	39948	22555	70349.781	286028.08	0
2011-04-17	15	22700	17286.954	4828.89	37167	21125	69273.724	276782.55	0
2011-04-17	16	21251	15872.878	4405.628	35035	19683	66353.505	260504.97	0
2011-04-17	17	22103	16805.901	4537.699	37686	21300	68440.735	268489.64	0
2011-04-17	18	24587	18598.73	4960.36	42184	23536	72553.13	289897.34	0
2011-04-17	19	24037	17682.821	4694.84	40623	22846	69712.306	278742.15	0
2011-04-17	20	21203	15280.446	3873.307	35395	19837	62093.721	247934.38	0
2011-04-17	21	19816	14454.28	3508.592	33712	19024	61731.934	239798.49	0
2011-04-17	22	19332	14052.706	3425.057	32757	18482	62562.781	237451.64	0
2011-04-17	23	16118	11607.087	3168.097	25077	14515	62743.238	226526.68	0
2011-04-18	0	9491	6808.104	1834.509	18486	10712	38284.427	137128.1	0
2011-04-18	1	7299	5021.557	1235.331	10791	6306	26292.789	91777.06	0
2011-04-18	2	4628	3185.406	761.622	6747	4004	15756.093	55316.12	0
2011-04-18	3	3139	2194.123	522.943	4635	2731	10869.636	37485.59	0
2011-04-18	4	3078	2206.97	550.598	4676	2814	13225.122	43945.44	0
2011-04-18	5	4282	3093.566	691.106	6117	4033	18128.491	63083.05	0
2011-04-18	6	10880	7659.316	1614.552	16102	11077	34309.697	126039.48	0
2011-04-18	7	19088	13946.396	3204.775	29323	19514	53636.481	210108.43	0
2011-04-18	8	24201	18364.508	4719.775	36069	23701	62514.17	267281.19	0
2011-04-18	9	24645	18179.052	4812.243	35444	22755	62062.425	269239.72	0
2011-04-18	10	21803	15988.808	4075.943	31992	19959	55456.539	235063.43	0
2011-04-18	11	20801	15322.768	3912.163	31312	19223	52601.76	222062.52	0
2011-04-18	12	21522	15767.22	4089.004	32787	20082	53864.775	229585.67	0
2011-04-18	13	21861	16244.114	4200.952	34202	20562	57051.437	238196.53	0
2011-04-18	14	24486	18544.007	4954.528	39231	23484	64486.787	272934.8	0
2011-04-18	15	23683	18031.685	5041.171	36864	21875	65135.804	273208.72	0
2011-04-18	16	20780	15601.235	4417.929	32240	18643	56526.726	253461.64	0
2011-04-18	17	23287	17865.363	4959.854	38641	22505	61878.283	284750.86	0
2011-04-18	18	27113	20066.484	5378.372	44260	25868	70979.62	325642.57	0
2011-04-18	19	25361	18062.79	4385.946	41066	24031	66491.871	293771.33	0
2011-04-18	20	23111	16460.185	3958.554	38228	22257	64754.168	265367.86	0
2011-04-18	21	23090	16879.219	4127.797	39644	22630	69792.121	276669.34	0
2011-04-18	22	22722	16443.575	4227.884	38616	21821	71695.376	279058.25	0
2011-04-18	23	18411	13238.225	3711.304	28911	16768	66337.394	248990.48	0
2011-04-19	0	10048	7078.852	1875.36	19007	11184	35397.311	132788.66	0
2011-04-19	1	7061	4758.375	1166.869	10133	6109	23088.12	83194.14	0
2011-04-19	2	4401	3038.777	752.818	6320	3829	14473.332	51851.45	0
2011-04-19	3	2848	1958.912	460.981	4140	2470	9167.377	32901.18	0
2011-04-19	4	2599	1769.899	451.162	3681	2335	10577.613	36101.92	0
2011-04-19	5	3897	2810.241	635.909	5763	3702	16941.096	58613.84	0
2011-04-19	6	10281	7231.699	1458.051	15383	10355	30630.16	112963.59	0
2011-04-19	7	18259	13074.247	2915.117	27646	18477	49089.7	193341.43	0
2011-04-19	8	24096	18068.109	4509.462	36106	23633	59998.631	258778.49	0
2011-04-19	9	26537	19710.221	5135.702	39259	25081	62564.164	281967.87	0
2011-04-19	10	24716	18240.241	4689.534	36981	22724	56539.557	253223.55	0
2011-04-19	11	23823	17808.53	4486.008	36321	21737	53879.638	240017.72	0
2011-04-19	12	26183	19705.511	5367.189	40608	24339	60099.284	276260.63	0.01
2011-04-19	13	25189	19095.097	5080.263	39078	23339	58605.618	265358.92	0
2011-04-19	14	25732	19467.364	5429.612	40161	23666	63950.549	283145.99	0
2011-04-19	15	24184	18262.279	5192.169	37408	21922	63091.714	272997.06	0
2011-04-19	16	21230	15898.727	4422.929	32910	19146	56389.79	255804.45	0.01
2011-04-19	17	24341	18690.343	4992.423	40262	23647	62384.659	290535.84	0
2011-04-19	18	29250	21893.764	5866.727	48192	28351	73419.153	349519.78	0
2011-04-19	19	29605	21753.529	5280.317	48490	28828	72940.211	338562.29	0
2011-04-19	20	28407	20760.308	5106.566	46699	27379	76756.008	325540.98	0.01
2011-04-19	21	26848	19843.087	4944.658	45121	26113	78539.205	319119.34	0
2011-04-19	22	25991	18862.751	4951.189	43406	24838	80723.907	321016.49	0
2011-04-19	23	20978	15114.838	4237.174	33014	19026	72707.994	279017.42	0
2011-04-20	0	11759	8301.625	2251.19	22072	13093	41150.645	155946.04	0
2011-04-20	1	8925	6072.184	1494.817	12871	7701	28979.31	105899.53	0
2011-04-20	2	5606	3771.597	918.565	8125	4896	18055.063	65640.4	0
2011-04-20	3	3741	2505.748	620.478	5452	3294	12729.174	45056.21	0
2011-04-20	4	3299	2307.998	578.109	4900	2985	13394.508	45398.52	0
2011-04-20	5	4130	2928.025	635.837	5763	3831	16255.987	57813.64	0
2011-04-20	6	10774	7714.284	1585.713	16100	11008	32996.221	121371.19	0
2011-04-20	7	20323	15077.676	3326.071	31125	20705	53529.327	214388.19	0
2011-04-20	8	26533	20104.809	5169.811	40370	26267	66305.226	290042.23	0
2011-04-20	9	27590	20576.716	5436.085	40103	25844	65168.265	296173.75	0
2011-04-20	10	24990	18546.971	4906.21	36654	22813	56558.681	259208.37	0
2011-04-20	11	24136	18229.668	4867.144	35941	21943	54818.753	252576.43	0
2011-04-20	12	25064	18934.475	5164.014	37642	22897	56686.223	264566.33	0
2011-04-20	13	24507	18525.879	5102.381	37427	22468	59401.716	268621.64	0
2011-04-20	14	25384	19275.127	5365.474	38687	23318	66559.04	291822.57	0
2011-04-20	15	24072	18191.405	5164.23	36778	21697	64391.375	278306.41	0
2011-04-20	16	20396	15275.512	4263.485	31004	17997	54387.639	247684.74	0
2011-04-20	17	23486	18332.879	5128.318	38150	22423	62633.565	293446.35	0
2011-04-20	18	29515	22548.533	6366.427	47241	27980	76022.846	365750.53	0
2011-04-20	19	31000	22987.154	6196.716	50504	29782	79032.603	374918.58	0
2011-04-20	20	30138	22287.5	5668.217	49364	29142	81857.475	352904.78	0
2011-04-20	21	28716	21294.482	5441.496	47868	27881	84566.187	347974.53	0
2011-04-20	22	27883	20955.995	5517.42	46703	26886	86986.429	350700.67	0
2011-04-20	23	25444	19103.421	5643.577	40545	23555	90870.906	356280.18	0
2011-04-21	0	15547	11409.419	3200.779	30550	17761	55613.833	215203.98	0
2011-04-21	1	12479	8550.337	2202.81	18324	10684	41193.849	152157.65	0
2011-04-21	2	7736	5288.554	1303.301	11186	6756	24881.076	92420.93	0
2011-04-21	3	5024	3447.713	840.288	7170	4364	16781.297	59991.75	0
2011-04-21	4	3939	2702.989	696.004	5651	3458	15829.097	54032.58	0
2011-04-21	5	4369	3137.757	713.542	6375	4065	18664.158	64360.32	0
2011-04-21	6	10692	7623.665	1593.648	16063	10849	33807.196	123262.64	0
2011-04-21	7	20038	14829.382	3347.968	31299	20442	55342.4	218107.39	0
2011-04-21	8	26244	20056.922	5185.229	39796	25712	66152.254	288478.31	0
2011-04-21	9	27061	20514.596	5625.777	39435	25067	65583.681	298435.41	0
2011-04-21	10	25094	18983.513	5203.734	37316	22764	60215.54	271041.61	0
2011-04-21	11	24886	19172.176	5228.241	37597	22592	59768.847	268710.26	0
2011-04-21	12	25570	19724.93	5691.624	39029	23315	61948.807	285679.57	0
2011-04-21	13	25111	19562.25	5621.115	37686	22556	63954.816	286460.95	0
2011-04-21	14	25722	20378.211	6133.106	39214	23162	69420.343	308169.79	0
2011-04-21	15	24392	19232.772	6040.453	36416	21175	67522.423	298282.29	0
2011-04-21	16	20152	15385.745	4734.85	29438	16942	55568.343	254037.77	0
2011-04-21	17	22274	17839.333	5246.081	35866	20799	60017.685	283272.66	0
2011-04-21	18	28602	22758.234	6739.001	45536	26681	73435.167	360582.02	0
2011-04-21	19	31721	24433.701	6981.701	51804	29846	79445.409	388711.6	0
2011-04-21	20	31772	24242.183	6648.856	52861	30504	84369.665	378698.33	0
2011-04-21	21	31742	23825.289	6402.372	53811	30526	89046.225	380565.84	0
2011-04-21	22	30946	23354.652	6275.085	53234	30041	91110.732	380204.78	0
2011-04-21	23	28059	21706.487	6422.551	46713	26241	95236.851	387010.61	0
2011-04-22	0	20327	15286.532	4262.839	42849	24159	67812.628	273582.24	0
2011-04-22	1	18757	13164.153	3329.641	29831	16946	56092.059	219317.85	0
2011-04-22	2	12998	9056.701	2264.612	20475	11670	40110.766	153399.69	0
2011-04-22	3	8856	6196.914	1505.281	13879	7895	28605.651	105923.71	0
2011-04-22	4	6350	4342.743	1156.729	9729	5655	25204.321	87953.64	0
2011-04-22	5	4914	3509.939	875.913	7093	4442	22998.16	78045	0
2011-04-22	6	7521	5257.517	1229.174	10821	7008	29976.416	103589.73	0
2011-04-22	7	11910	8404.983	1876.406	17433	11394	37182.186	137450.05	0
2011-04-22	8	19390	14237.77	3340.975	30211	19325	52316.15	212788.22	0
2011-04-22	9	23502	17158.784	4252.682	36520	22676	58990.795	251486.39	0
2011-04-22	10	22722	16628.079	4224.871	36113	21661	56917.165	242660.76	0
2011-04-22	11	22941	17080.957	4311.575	36452	21709	57075.483	243113.4	0
2011-04-22	12	24387	18307.876	4833.889	39712	23311	61778.422	268553.64	0
2011-04-22	13	23433	17858.725	4769.461	39200	22800	63118.582	267771.7	0
2011-04-22	14	25748	19763.062	5346.911	43058	24796	68076.652	290815.15	0
2011-04-22	15	24722	18980.725	5482.952	39763	22684	66221.971	287218.71	0
2011-04-22	16	21877	16368.467	4534.143	34910	19737	57805.826	263087.11	0
2011-04-22	17	25096	19236.45	5151.729	43358	24392	65489.4	303885.04	0
2011-04-22	18	30677	23372.459	6301.013	52479	29744	76470.961	368040.6	0
2011-04-22	19	31720	23645.327	6333.94	55605	30679	79139.764	377322.91	0
2011-04-22	20	29875	22026.752	5481.4	52404	28607	75731.943	331019.41	0
2011-04-22	21	28679	21208.499	5207.911	50932	27625	72961.465	314178.07	0
2011-04-22	22	29876	22551.4	5740.808	54209	29091	80510.911	340768.04	0
2011-04-22	23	29539	22719.354	6322.713	53004	28305	91443.426	376169.59	0
2011-04-23	0	24165	18452.852	5094.393	53626	28963	77117.302	315605.71	0
2011-04-23	1	25504	18607.745	4732.381	43707	23843	75803.254	298778.31	0
2011-04-23	2	22026	15943.048	4124.497	36879	20333	67080.786	260605.14	0.03
2011-04-23	3	16743	12116.561	3106.401	27327	15019	53017.794	200360.21	0.02
2011-04-23	4	11289	7871.12	2111.756	17446	9695	39121.42	141388.86	0.05
2011-04-23	5	5331	3691.325	966.575	7459	4352	21173.584	72535.51	0.02
2011-04-23	6	4946	3490.338	849.017	6906	4462	19871.884	66884.96	0.03
2011-04-23	7	6583	4629.926	1028.714	9410	6151	22041.842	78110.85	0.05
2011-04-23	8	10870	7657.517	1681.72	17218	10805	30861.389	116425.53	0.08
2011-04-23	9	16825	12117.91	2577.295	28560	17105	40956.395	164635.02	0.2
2011-04-23	10	21800	15865.599	3651.029	38817	22122	51914.408	216825.82	0.14
2011-04-23	11	23257	17001.226	3974.701	41140	23028	54136.492	229355.26	0.04
2011-04-23	12	24285	18127.632	4278.594	42648	23822	57287.134	242769.34	0.03
2011-04-23	13	25986	19207.179	5142.151	46186	25523	62693.74	275834	0.06
2011-04-23	14	22783	16701.4	4246.182	38016	21054	58869.638	242095.8	0
2011-04-23	15	21767	15949.555	3995.194	37468	20646	55586.813	230110.05	0
2011-04-23	16	20427	14799.921	3746.623	35958	19341	52964.597	217365.67	0
2011-04-23	17	22136	16434.379	4162.798	40842	21943	56022.371	233813.63	0
2011-04-23	18	24629	18071.249	4473.696	43573	23593	59287.818	250620.09	0
2011-04-23	19	26985	19752.096	5032.549	49802	26418	64381.376	276500.38	0
2011-04-23	20	25404	18381.561	4461.493	44918	24077	61948.178	265817.01	0
2011-04-23	21	24282	17499.449	4172.403	43435	23181	60093.022	255102.26	0
2011-04-23	22	24892	18293.273	4492.004	46200	24325	63734.002	268142.7	0
2011-04-23	23	25707	19400.829	5298.422	47794	25029	76194.684	314188.25	0
2011-04-24	0	21238	15867.342	4360.949	48181	25522	64778.642	266773.68	0
2011-04-24	1	22518	16158.215	4085.545	39748	21586	66787.422	261287.83	0
2011-04-24	2	19740	14116.414	3522.074	34470	18791	60631.007	231416.28	0
2011-04-24	3	15965	11259.543	2799.979	26984	14753	51405.618	190650.69	0
2011-04-24	4	11411	7807.994	2088.283	18621	10288	40886.763	144979.04	0
2011-04-24	5	5498	3792.97	986.482	7996	4632	22672.04	76029.93	0
2011-04-24	6	4177	2888.007	705.681	5694	3671	17376.046	57061.97	0
2011-04-24	7	5000	3478.84	771.63	7525	4683	18987.392	63334.23	0
2011-04-24	8	7675	5353.521	1140.587	12634	7530	25421.892	89021.69	0
2011-04-24	9	11530	8193.216	1701.136	19863	11537	33721.026	123365.19	0
2011-04-24	10	16673	11825.606	2624.115	30435	17153	47182.08	179251.57	0
2011-04-24	11	18849	13631.721	3080.219	33713	18957	52771.546	203009.02	0
2011-04-24	12	20937	15418.045	3654.749	37089	20678	58055.278	228182.15	0
2011-04-24	13	21857	16361.52	4173.895	39110	21461	63545.648	249504.1	0
2011-04-24	14	22386	17073.722	4650.019	39402	21452	68781.402	269412.54	0
2011-04-24	15	21267	15971.83	4426.75	36000	19620	68211.107	263170.2	0
2011-04-24	16	19890	14912.112	3946.312	34124	18652	64981.001	245589.77	0
2011-04-24	17	19953	14853.267	3936.137	35063	19201	64118.027	243340.13	0
2011-04-24	18	21349	15829.975	3997.536	37409	20778	63874.431	247225.12	0
2011-04-24	19	23381	17518.611	4442.945	42505	23371	63179.645	257727.16	0.23
2011-04-24	20	24505	18493.569	4711.937	44901	24518	66195.548	278305.04	0.19
2011-04-24	21	22127	16251.444	4160.033	37647	21001	63864.643	256982.5	0.08
2011-04-24	22	17920	13012.737	3236.018	29109	16685	56177.516	213506.54	0
2011-04-24	23	15921	11583.64	3317.405	25600	14816	64984.022	233203.81	0
2011-04-25	0	9022	6421.23	1768.926	17392	10204	36372.77	129838.31	0
2011-04-25	1	6813	4669.718	1220.098	9987	5816	27827.588	94339.82	0
2011-04-25	2	4245	2866.823	736.705	6214	3625	15999.048	54703.02	0
2011-04-25	3	3007	2107.445	516.065	4522	2680	11287.452	38746.96	0
2011-04-25	4	2824	2023.788	498.62	4081	2517	12167.466	40889.78	0
2011-04-25	5	4219	3141.633	704.726	5881	3935	19007.68	64946.7	0
2011-04-25	6	10394	7505.911	1620.221	15460	10490	36158.791	128717.17	0
2011-04-25	7	17924	13284.735	3014.468	26885	18185	52314.112	201031.1	0
2011-04-25	8	23438	17708.977	4428.004	35275	23270	63145.161	262199.03	0
2011-04-25	9	24635	18127.492	4691.593	35691	23219	64189.764	274030.49	0
2011-04-25	10	22065	16024.573	4004.875	32677	20399	57860.784	239369.98	0
2011-04-25	11	20848	15147.84	3757.622	31598	19438	54696.055	223634.69	0
2011-04-25	12	21737	15863.376	4068.29	33100	20487	58787.162	241566.73	0
2011-04-25	13	21350	15739.199	3998.823	32712	20114	57568.003	237108.58	0
2011-04-25	14	22362	16704.535	4379.782	34903	21166	64162.927	257140.17	0
2011-04-25	15	22630	16903.003	4525.518	35570	21078	67705.804	268218.04	0
2011-04-25	16	20470	15156.625	4068.711	32379	18881	61493.393	259720.84	0
2011-04-25	17	23367	17676.701	4531.268	38589	22847	64805.056	287443.18	0
2011-04-25	18	28534	21300.218	5405.244	46712	28174	77490.283	349499.78	0
2011-04-25	19	27813	20078.643	4815.708	44516	26820	73348.96	325852.17	0
2011-04-25	20	25454	18380.36	4423.959	41655	24684	72872.74	298655.34	0
2011-04-25	21	23612	16960.704	4148.081	38427	22569	71398.36	283676.37	0
2011-04-25	22	21101	15050.473	3754.612	34113	19955	66525.926	257983.06	0
2011-04-25	23	17280	12579.976	3449.968	26498	15662	64797.917	240917.04	0
2011-04-26	0	10610	7691.26	2072.929	20003	11881	41020.637	150579.27	0
2011-04-26	1	8380	5716.36	1493.941	12049	7171	33185.526	115399.18	0
2011-04-26	2	4827	3252.601	791.734	6918	4195	16325.168	58438.26	0
2011-04-26	3	3104	2122.723	504.858	4436	2703	10748.035	37562.03	0
2011-04-26	4	2726	1889.96	473.252	3847	2426	11113.092	37473.94	0
2011-04-26	5	4020	2907.697	609.971	5755	3860	15520.77	55661.45	0
2011-04-26	6	11024	7897.68	1620.048	16109	11101	34815.539	126423.34	0
2011-04-26	7	19765	14571.61	3257.583	30180	20027	53316.07	211819.39	0
2011-04-26	8	25618	19446.225	5071.995	38222	25118	65958.751	283863.32	0
2011-04-26	9	26478	19680.254	5234.644	37972	24673	65207.952	287508.59	0
2011-04-26	10	23637	17415.872	4625.128	33975	21405	58500.933	255128.34	0
2011-04-26	11	22803	16988.667	4465.579	33280	20688	55113.338	241020.16	0
2011-04-26	12	24361	18227.078	4997.569	36100	22352	60270.991	266273.4	0
2011-04-26	13	24048	18215.262	4950.667	35468	21817	61595.761	265342.43	0
2011-04-26	14	25489	19371.4	5416.4	38706	23427	68485.509	292238.06	0
2011-04-26	15	24708	18636.162	5308.259	37687	22469	67775.377	287198.58	0
2011-04-26	16	21215	15917.885	4377.085	32380	19211	58349.068	260953.28	0
2011-04-26	17	24400	18635.593	5038.922	39519	23682	66762.499	303354.62	0
2011-04-26	18	30342	22766.429	6162.613	49473	29735	76412.29	367645.91	0
2011-04-26	19	30549	22409.841	5693.923	48834	29411	77641.049	359512.46	0
2011-04-26	20	29269	21468.014	5405.399	47658	28502	81058.958	343353.67	0
2011-04-26	21	28253	20905.219	5256.528	46524	27546	83785.727	340870.47	0
2011-04-26	22	26831	19594.172	5044.004	44019	25763	81972.492	329002.75	0
2011-04-26	23	22153	16137.509	4572.081	34681	20295	80876.952	307296.14	0
2011-04-27	0	13431	9542.166	2633.953	25419	14946	50391.109	188017.01	0
2011-04-27	1	10728	7329.61	1828.083	15857	9327	38002.915	136282.29	0
2011-04-27	2	6564	4431.625	1096.084	9248	5621	21655.547	77847.23	0
2011-04-27	3	4057	2756.585	663.273	5682	3476	13274.813	47494.02	0
2011-04-27	4	3366	2277.459	576.689	4697	2935	13151.301	44609.07	0
2011-04-27	5	4390	3159.912	679.037	6106	4159	17329.967	61531.5	0
2011-04-27	6	11392	8140.877	1721.045	17079	11503	36219.001	132582.83	0
2011-04-27	7	21938	16315.642	3842.663	34205	22662	60011.134	240926.92	0
2011-04-27	8	27292	20978.98	5593.912	40631	26565	67158.876	300404.31	0
2011-04-27	9	27918	21358.345	6062.408	39636	25759	67443.963	313440.32	0
2011-04-27	10	25234	19069.076	5278.608	35280	22412	60582.397	275622.38	0
2011-04-27	11	24301	18532.41	5121.345	34764	21867	58318.696	264955.35	0
2011-04-27	12	25053	18981.552	5392.346	36157	22557	61069.79	279831.52	0
2011-04-27	13	24371	18638.806	5246.617	35526	22040	60466.502	276276.91	0
2011-04-27	14	25536	19687.909	5618.299	37516	23354	66929.662	296600.99	0
2011-04-27	15	24597	18839.98	5726.669	35718	21629	66526.641	294575.72	0
2011-04-27	16	20530	15490.508	4567.843	28982	17547	56139.819	256780.12	0
2011-04-27	17	22650	18091.278	5253.102	35616	21444	57347.676	281764.69	0
2011-04-27	18	28387	22193.395	6708.164	43262	26143	71813.361	358390.34	0
2011-04-27	19	29541	22493.098	6362.584	45812	27509	76358.416	366988.22	0
2011-04-27	20	29578	22149.455	5874.551	46504	28056	80069.956	351500.95	0
2011-04-27	21	28778	21729.991	5826.918	46540	27470	84003.898	354051.86	0
2011-04-27	22	27463	21012.111	5960.981	43699	25592	82782.201	349433.39	0
2011-04-27	23	24531	18204.649	5409.048	37475	21996	89091.934	346046.24	0
2011-04-28	0	14964	10828.301	3035.654	28276	16807	56103.622	212198.23	0
2011-04-28	1	11800	7996.303	2041.885	16908	10023	40205.064	146629.88	0
2011-04-28	2	7249	4881.242	1227.182	10548	6283	24542.129	88583.31	0
2011-04-28	3	4668	3194.988	781.897	6727	4099	15784.668	56014.15	0
2011-04-28	4	3760	2613.311	670.667	5471	3331	15574.035	52850.11	0
2011-04-28	5	4574	3207.504	718.914	6536	4269	18285.524	64641.98	0
2011-04-28	6	11555	8348.563	1719.421	17601	11836	35694.63	131865.73	0
2011-04-28	7	21990	16467.144	3892.56	34274	22679	59595.643	241899.13	0
2011-04-28	8	27620	21545.79	5741.312	41852	27048	68179.988	306990.55	0
